id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
10715,Looney Tunes: Back in Action,"Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot.","AnimationComedyFamily spyduckbunnywretchfilmindustryliveactionandanimation BrendanFraserJennaElfmanSteveMartinTimothyDaltonHeatherLocklear JoeDante Bugs Bunny and Daffy Duck are up to their feuding ways again. Tired of playing second fiddle to Bugs, Daffy has decided to leave the Studio for good. He is aided by Warner Bros.' humor impaired Vice President of Comedy, Kate Houghton, who releases him from his contract and instructs WB security guard/aspiring stunt man DJ Drake to capture and ""escort"" Daffy off the studio lot.","['Animation', 'Comedy', 'Family']","['spy', 'duck', 'bunny', 'wretch', 'film industry', 'live action and animation']","['Brendan Fraser', 'Jenna Elfman', 'Steve Martin', 'Timothy Dalton', 'Heather Locklear']",Joe Dante,5.6,297,16.715631,2003,80000000,68514844,Happy,90.0
10197,Nine,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","DramaMusicRomance memorysidewalkcaferoomkeydrivingacarcoastlinestairwaysearchformeaningsequinssingingphotographslidingdownapole JudiDenchDanielDay-LewisMarionCotillardPenélopeCruzSophiaLoren RobMarshall Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","['Drama', 'Music', 'Romance']","['memory', 'sidewalk cafe', 'room key', 'driving a car', 'coastline', 'stairway', 'search for meaning', 'sequins', 'singing photograph', 'sliding down a pole', 'costume designer', 'duringcreditsstinger', '1960s']","['Judi Dench', 'Daniel Day-Lewis', 'Marion Cotillard', 'Penélope Cruz', 'Sophia Loren']",Rob Marshall,5.1,165,9.357734,2009,80000000,53825515,Emotional,112.0
9562,Timeline,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,ActionAdventureScienceFiction professortimetravelquantummechanicshundredyears'warexcavationlaroqueknightmedievaltimes PaulWalkerFrancesO'ConnorGerardButlerBillyConnollyDavidThewlis RichardDonner A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,"['Action', 'Adventure', 'Science Fiction']","['professor', 'time travel', 'quantum mechanics', ""hundred years' war"", 'excavation', 'la roque', 'knight', 'medieval times']","['Paul Walker', ""Frances O'Connor"", 'Gerard Butler', 'Billy Connolly', 'David Thewlis']",Richard Donner,5.4,318,11.22268,2003,80000000,19480739,Epic,116.0
9922,The Postman,"In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope.","DramaAdventure usapostpostmanarmyapocalypse KevinCostnerWillPattonOliviaWilliamsLarenzTateTomPetty KevinCostner In 2013 there are no highways, no I-ways, no dreams of a better tomorrow, only scattered survivors across what was once the Unites States. Into this apocalyptic wasteland comes an enigmatic drifter with a mule, a knack for Shakespeare and something yet undiscovered: the power to inspire hope.","['Drama', 'Adventure']","['usa', 'post', 'postman', 'army', 'apocalypse']","['Kevin Costner', 'Will Patton', 'Olivia Williams', 'Larenz Tate', 'Tom Petty']",Kevin Costner,6.1,299,14.564667,1997,80000000,17626234,Emotional,177.0
9447,Babe: Pig in the City,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.","AdventureComedyDramaFamilyFantasy piggybankshortageofmoneypigfarmpiglettalkinganimaltalkingdogdogchimpanzeetalkingpig JamesCromwellMarySteinMickeyRooneyMagdaSzubanskiE.G.Daily GeorgeMiller Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.","['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","['piggy bank', 'shortage of money', 'pig', 'farm', 'piglet', 'talking animal', 'talking dog', 'dog', 'chimpanzee', 'talking pig']","['James Cromwell', 'Mary Stein', 'Mickey Rooney', 'Magda Szubanski', 'E.G. Daily']",George Miller,5.2,305,11.356079,1998,90000000,69131860,Epic,92.0
274854,The Last Witch Hunter,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.","FantasyActionAdventure newyorkwitchuprisingwitchhunter VinDieselRoseLeslieElijahWoodÓlafurDarriÓlafssonRenaOwen BreckEisner The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.","['Fantasy', 'Action', 'Adventure']","['new york', 'witch', 'uprising', 'witch hunter']","['Vin Diesel', 'Rose Leslie', 'Elijah Wood', 'Ólafur Darri Ólafsson', 'Rena Owen']",Breck Eisner,5.7,1316,52.612025,2015,90000000,146936910,Epic,106.0
8870,Red Planet,"Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.","ThrillerActionScienceFiction marsfutureastronautsciencecatastrophe ValKilmerCarrie-AnneMossBenjaminBrattTomSizemoreSimonBaker AntonyHoffman Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.","['Thriller', 'Action', 'Science Fiction']","['mars', 'future', 'astronaut', 'science', 'catastrophe']","['Val Kilmer', 'Carrie-Anne Moss', 'Benjamin Bratt', 'Tom Sizemore', 'Simon Baker']",Antony Hoffman,5.4,267,13.800656,2000,80000000,33463969,Dark,106.0
9992,Arthur and the Invisibles,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.","AdventureFantasyAnimationFamily grandfathergrandsonrelationshipwretchtreasurehuntdisappearancefamilyfantasyworld FreddieHighmoreMiaFarrowRonCrawfordPennyBalfourDougRand LucBesson Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.","['Adventure', 'Fantasy', 'Animation', 'Family']","['grandfather grandson relationship', 'wretch', 'treasure hunt', 'disappearance', 'family', 'fantasy world']","['Freddie Highmore', 'Mia Farrow', 'Ron Crawford', 'Penny Balfour', 'Doug Rand']",Luc Besson,6.0,639,27.097932,2006,86000000,107944236,Epic,94.0
36970,Oceans,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","DocumentaryFamily oceanseafishwhaleduringcreditsstinger PierceBrosnanJacquesPerrinRieMiyazawaAldoBaglioMatthiasBrandt JacquesPerrin An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","['Documentary', 'Family']","['ocean', 'sea', 'fish', 'whale', 'duringcreditsstinger']","['Pierce Brosnan', 'Jacques Perrin', 'Rie Miyazawa', 'Aldo Baglio', 'Matthias Brandt']",Jacques Perrin,7.3,111,10.706613,2009,0,19406406,Informative,84.0
10077,A Sound of Thunder,"When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways.","ThrillerScienceFictionAdventureAction dyinganddeathtimetravelromancedinosaur HeikeMakatschArminRohdeDavidOyelowoWilfriedHochholdingerEdwardBurns PeterHyams When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways.","['Thriller', 'Science Fiction', 'Adventure', 'Action']","['dying and death', 'time travel', 'romance', 'dinosaur']","['Heike Makatsch', 'Armin Rohde', 'David Oyelowo', 'Wilfried Hochholdinger', 'Edward Burns']",Peter Hyams,4.8,111,7.342892,2005,80000000,5989640,Dark,110.0
76649,Pompeii,"Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.","ActionAdventureHistoryRomanceDrama gladiatorarenagladiatorfightlavaromanforbiddenlovenaturaldisasterepicdisasterslave KitHaringtonCarrie-AnneMossEmilyBrowningAdewaleAkinnuoye-AgbajeJessicaLucas PaulW.S.Anderson Set in 79 A.D., POMPEII tells the epic story of Milo, a slave turned invincible gladiator who finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.","['Action', 'Adventure', 'History', 'Romance', 'Drama']","['gladiator', 'arena', 'gladiator fight', 'lava', 'roman', 'forbidden love', 'natural disaster', 'epic', 'disaster', 'slave', 'town in panic', 'vulcan', 'volcanic eruption', 'pompeii', '3d']","['Kit Harington', 'Carrie-Anne Moss', 'Emily Browning', 'Adewale Akinnuoye-Agbaje', 'Jessica Lucas']",Paul W.S. Anderson,5.2,1267,50.561849,2014,130000000,117831631,Epic,105.0
293644,Top Cat Begins,Top Cat has arrived to charm his way into your hearts! Ever wonder how this scheming feline got his start? Well Top Cat Begins reveals the origins of everything you know and love about this classic comedy hero. What follows is an adventure so crazy that it has to be seen to be believed!,ComedyAnimation 3d JasonHarrisDavidHoffmanBillLobleyDarinDePaulMarieveHerington AndrésCouturier Top Cat has arrived to charm his way into your hearts! Ever wonder how this scheming feline got his start? Well Top Cat Begins reveals the origins of everything you know and love about this classic comedy hero. What follows is an adventure so crazy that it has to be seen to be believed!,"['Comedy', 'Animation']",['3d'],"['Jason Harris', 'David Hoffman', 'Bill Lobley', 'Darin De Paul', 'Marieve Herington']",Andrés Couturier,5.3,9,0.719996,2015,8000000,0,Happy,89.0
